party_id,institution_name,institution_id,account_id,product_family,holding_name,holding_key,unit_price,quantity,gross_amount,quantity_reported,gross_amount_reported,currency,reference_date,synced_at,data_quality_flags
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2025-10-04|2028-10-01,995.96,14.432,14373.69,14.432,14373.69,BRL,2026-08-20,2026-08-20 09:49:40,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2022-10-25|2025-10-01,1008.82,13.352811,13470.58,12.769,12881.62,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2025-05-19|2028-05-01,1001.47,9.339724,9353.45,10.298,10313.14,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2023-05-06|2026-05-01,994.4,8.574,8525.99,8.574,8525.99,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, movements:incomplete]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2026-05-16|2029-05-01,1006.17,8.134121,8184.31,26.005,26165.45,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-05-28|2025-05-01,995.66,6.592167,6563.56,50.634,50414.25,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2021-07-25|2024-07-01,1005.84,6.521649,6559.74,7.271,7313.46,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,OMEGA ENERGIA S.A.,BRCRASEC00A0|09149503000106|2026-06-15,997.29,6.149,6132.34,6.149,6132.32,BRL,2026-08-20,2026-08-20 09:49:40,[holding:matured]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2023-03-18|2026-03-01,997.31,5.27,5255.82,5.27,5255.82,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, movements:incomplete]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2025-11-23|2028-11-01,1006.18,1.287998,1295.96,125.328,126102.53,BRL,2026-08-20,2026-08-20 09:49:40,"[indexer:missing, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,treasure_titles,Tesouro Prefixado 2027,Tesouro Prefixado 2027,493.24,2.62,1292.29,2.62,1292.3,BRL,2026-08-20,2026-08-20 09:49:40,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,OMEGA ENERGIA S.A.,BRCRASEC00A0|09149503000106|2028-06-15,1007.2,0.821472,827.39,1.06,1067.63,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,variable_incomes,BPAC11,BPAC11,48.11,14.0,673.54,13.0,625.43,BRL,2026-08-20,2026-08-20 10:29:53,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2022-04-05|2025-04-01,999.46,0.0,0.0,1.474,1473.2,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2025-03-09|2028-03-01,1009.63,0.0,0.0,121.488,122657.93,BRL,2026-08-20,2026-08-20 10:29:53,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2021-05-09|2024-05-01,999.47,0.0,0.0,239.753,0.0,BRL,2026-08-20,2026-08-20 09:49:40,"[gross:not_quantity_times_price, net:above_gross, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2022-11-06|2025-11-01,992.84,0.0,0.0,14.862,14755.59,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2024-04-28|2027-04-01,1004.59,0.0,0.0,64.461,64756.88,BRL,2026-08-20,2026-08-20 10:29:53,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,Nubank,00000000000001,495fc091-d764-5a72-8f9b-708ae74cbe45,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2026-05-17|2029-05-01,997.18,0.0,0.0,79.088,78864.97,BRL,2026-08-20,2026-08-20 10:29:53,[quantity_reported:stale]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2020-09-08|2023-09-01,994.41,0.0,0.0,221.541,220302.59,BRL,2026-08-20,2026-08-20 09:49:40,"[holding:matured, quantity_reported:stale]"
11cc5703-4e06-5fb6-b1e9-c444f749d74c,BTG Banking,00000000000004,ccdc8073-a0e3-5799-992d-9af6310ba197,treasure_titles,Tesouro IPCA+ com Juros Semestrais 2032,Tesouro IPCA+ com Juros Semestrais 2032,1510.4,0.0,0.0,142.67,215488.05,BRL,2026-08-20,2026-08-20 09:49:40,[quantity_reported:stale]
